gd_no,Page,Rating,Review,UserInfo,SkinType,Review_en,Review_ko,text_for_model,keybert_keywords,primary_category,categories
1175080093,1,5,サンプルマーケットで当選して無償でいただきました！クレンジングオイル・クレンジングフォーム・トナー・セラムの４点セットで、現品サイズでライン使いできるので嬉しいです♪今の時期花粉で敏感になっている私の肌にも刺激なく使えました。目の周りの乾燥に悩んでますが、このセラムはしっとりが続くので使い切った時に乾燥肌が少しでもうる肌になっていることを期待したいです！,m-h*** | 2026.02.27 | タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム,"オプション : タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム肌タイプ : 乾燥肌肌トーン : イエベ肌の悩み : 乾燥, しわ・たるみ, シミ","I won it at the sample market and received it for free! It's a 4-piece set that includes cleansing oil, cleansing foam, toner, and serum, and I'm glad that I can use it in the actual size.I was able to use it without irritation on my skin, which is sensitive to pollen this time of year. I'm worried about dryness around my eyes, but this serum keeps it moisturized, so I'm hoping that by the time I use it up, my dry skin will be a little more moisturized!","샘플마켓에서 당첨되어 무료로 받았습니다! 클렌징 오일, 클렌징 폼, 토너, 세럼이 포함된 4종 세트인데, 실제 크기로 사용할 수 있어서 좋아요. 꽃가루에 예민한 이맘때 피부에도 자극 없이 사용할 수 있었어요. 눈가 건조함이 걱정되는데 이 세럼은 촉촉하게 유지시켜주기 때문에 다 사용할 때쯤에는 건조한 피부가 좀 더 촉촉해지길 바라요!","I won it at the sample market and received it for free! It's a 4-piece set that includes cleansing oil, cleansing foam, toner, and serum, and I'm glad that I can use it in the actual size.I was able to use it without irritation on my skin, which is sensitive to pollen this time of year. I'm worried about dryness around my eyes, but this serum keeps it moisturized, so I'm hoping that by the time I use it up, my dry skin will be a little more moisturized!","['toner serum', 'includes cleansing', 'free piece', 'sample market', 'dryness eyes']",효과_성분,"['효과_성분', '피부_트러블_부작용', '가격_가성비']"
1175080093,1,5,サンプルマーケットで当選しました！ありがとうございます。日本語表記があるのが、かなり嬉しいです。優しい香りがして使いやすいです。 まだ使ったばかりで効果が分かりませんがマイナス8歳肌になれるのを期待して使用させていただきます。ありがとうございました。,Ker*** | 2026.02.26 | タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム,"オプション : タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム肌タイプ : 乾燥肌肌トーン : ブルベ肌の悩み : ニキビ・肌荒れ, 毛穴, 乾燥","I won at the sample market! thank you. I'm really happy that there is Japanese notation. It has a gentle scent and is easy to use. I haven't used it yet so I don't know how effective it is, but I will continue using it in the hopes that it will help me look like I'm 8 years old. thank you very much.","샘플마켓에서 당첨됐어요! 감사합니다. 일본어 표기가 있어서 정말 기쁩니다. 은은한 향이 나고 사용하기 편해요. 아직 사용해보지 않아서 얼마나 효과적인지는 모르겠지만, 8살처럼 보이는데 도움이 되길 바라는 마음으로 계속 사용하겠습니다. 매우 감사합니다.","I won at the sample market! thank you. I'm really happy that there is Japanese notation. It has a gentle scent and is easy to use. I haven't used it yet so I don't know how effective it is, but I will continue using it in the hopes that it will help me look like I'm 8 years old. thank you very much.","['japanese notation', 'scent easy', 'know effective', 'haven used', 'sample market']",향_냄새,['향_냄새']
1175080093,1,5,クレンジングをした時角栓が全部取れてスッキリ！洗顔はものすごく優しい！！化粧水を塗ったらスーッとニキビが消えた！美容液は乾燥しなくて最高！毎日コツコツ美肌を目指します！おでこのぶつぶつも結構消えました！,tak*** | 2026.02.26 | タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム,オプション : タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム肌タイプ : 乾燥肌肌トーン : ブルベ,"When you cleanse, all the keratin plugs are removed and you feel refreshed! Washing your face is extremely gentle! ! As soon as I applied the lotion, my pimples disappeared instantly! The serum is great because it doesn't dry you out! Aim for beautiful skin every day! The bump on my forehead has completely disappeared!",클렌징을 하면 각질플러그가 모두 제거되어 상쾌한 느낌! 세안은 매우 부드럽습니다! ! 로션을 바르자마자 여드름이 순식간에 사라졌어요! 세럼은 건조하지 않아서 좋아요! 매일 아름다운 피부를 목표로 하세요! 이마에 있던 혹이 완전히 사라졌어요!,"When you cleanse, all the keratin plugs are removed and you feel refreshed! Washing your face is extremely gentle! ! As soon as I applied the lotion, my pimples disappeared instantly! The serum is great because it doesn't dry you out! Aim for beautiful skin every day! The bump on my forehead has completely disappeared!","['cleanse keratin', 'pimples disappeared', 'bump forehead', 'refreshed washing', 'instantly serum']",사용감_텍스처,"['사용감_텍스처', '피부_트러블_부작용']"
1175080093,1,5,とても立派なスキンケアセットが当たり、とても驚いています。使ってみたかったので、とても嬉しいです。スキンケアボトルは、可能なら透けている方が残量が見えて良いのですが、透けてない分持ちも良い気がします。全体的に内容量が多く、惜しみなく使えるのがとても良いです。,na5*** | 2026.02.26 | タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム,"オプション : タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム肌タイプ : 乾燥肌肌トーン : ブルベ肌の悩み : しわ・たるみ, シミ","I was very surprised to win a very nice skin care set. I wanted to try using it, so I'm very happy. If possible, it would be better if the skin care bottle is transparent so that you can see the remaining amount, but I also feel that it lasts longer since it is not transparent. Overall, it has a lot of content, and it's great that you can use it generously.","아주 좋은 스킨케어 세트를 받고 너무 놀랐어요. 꼭 사용해 보고 싶었는데 너무 만족스럽습니다. 가능하다면 남은 양이 보이도록 스킨케어 용기가 투명하면 좋겠지만, 투명하지 않아서 지속력이 더 오래가는 느낌도 듭니다. 전체적으로 내용이 많고, 아낌없이 활용하실 수 있어서 좋습니다.","I was very surprised to win a very nice skin care set. I wanted to try using it, so I'm very happy. If possible, it would be better if the skin care bottle is transparent so that you can see the remaining amount, but I also feel that it lasts longer since it is not transparent. Overall, it has a lot of content, and it's great that you can use it generously.","['skin care', 'care bottle', 'bottle transparent', 'lasts longer', 'set wanted']",사용감_텍스처,"['사용감_텍스처', '포장_배송', '가격_가성비']"
1175080093,1,5,サンプルマーケットにて当選しました！当選してから発送までが早かったです！(^o^)クレンジングオイル、クレンジングフォーム、トナー、セラム、マスク、トナーパットの5点セットでスキンケアの全てが揃うセットでした。これからライン使いしてみて美肌目指します( Ꙭ),sa_*** | 2026.02.26 | タイプ:5点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム+マスク,オプション : タイプ:5点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム+マスク肌タイプ : 脂性肌肌トーン : ブルベ肌の悩み : ニキビ・肌荒れ,"I won at the sample market! The time from winning to shipping was quick! (^o^) This 5-piece set includes cleansing oil, cleansing foam, toner, serum, mask, and toner pad, and has everything you need for skin care. I will try using the line from now on and aim for beautiful skin ( Ꙭ)","샘플마켓에서 당첨됐어요! 당첨부터 배송까지 시간이 빨랐어요! (^o^) 5종 세트에는 클렌징 오일, 클렌징 폼, 토너, 세럼, 마스크, 토너 패드가 포함되어 있어 피부 관리에 필요한 모든 것이 담겨 있습니다. 앞으로는 라인을 사용해 아름다운 피부를 목표로 하겠습니다( Ꙭ)","I won at the sample market! The time from winning to shipping was quick! (^o^) This 5-piece set includes cleansing oil, cleansing foam, toner, serum, mask, and toner pad, and has everything you need for skin care. I will try using the line from now on and aim for beautiful skin ( Ꙭ)","['skin care', 'foam toner', 'set includes', 'winning shipping', 'sample market']",효과_성분,"['효과_성분', '포장_배송', '커버력_색상']"
1175080093,1,5,まさか現品とは思わず箱を開けて驚きました。クレンジングと洗顔は角質を落としてくれるのにつっぱったり乾燥する事もなくとてもいいです。トナーは少しとろみがありますが塗った後はさっぱりして程よく保湿されるので、これからの季節にちょうどいいです。セラムは私がかなりの敏感肌で最初使用時にほんの少しピリピリするかな..?と思いましたがその後赤くなったりする事はなく、むしろ肌がワントーン明るくなったような気がしました。,hei*** | 2026.02.26 | タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム,"オプション : タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム肌タイプ : 混合肌肌トーン : イエベ肌の悩み : ニキビ・肌荒れ, 毛穴, 乾燥","I was surprised when I opened the box, not expecting it to be the actual item. Cleansing and washing your face is great because it removes dead skin cells but doesn't make your skin feel tight or dry. The toner is a little thick, but after applying it feels refreshing and moisturizing, so it's perfect for the upcoming season. I have very sensitive skin, and when I first used the serum, I thought it would sting a little bit, but I didn't feel any redness after that, and in fact, my skin felt a little brighter.",실제 물건일 줄은 모르고 상자를 열었을 때 깜짝 놀랐습니다. 클렌징과 세안은 죽은 피부 세포를 제거하지만 피부가 당기거나 건조해지는 느낌을 주지 않기 때문에 좋습니다. 토너가 조금 묽은 편이지만 바르고 나면 산뜻하고 촉촉한 느낌이 들어서 다가오는 계절에 딱 좋아요. 저는 피부가 굉장히 예민한 편인데 세럼을 처음 사용할 때는 조금 따끔거릴 줄 알았는데 사용하고 나니 붉은기도 하나도 느껴지지 않고 오히려 피부가 조금 밝아진 느낌이 들었습니다.,"I was surprised when I opened the box, not expecting it to be the actual item. Cleansing and washing your face is great because it removes dead skin cells but doesn't make your skin feel tight or dry. The toner is a little thick, but after applying it feels refreshing and moisturizing, so it's perfect for the upcoming season. I have very sensitive skin, and when I first used the serum, I thought it would sting a little bit, but I didn't feel any redness after that, and in fact, my skin felt a little brighter.","['used serum', 'refreshing moisturizing', 'washing face', 'toner little', 'feel redness']",피부_트러블_부작용,"['피부_트러블_부작용', '사용감_텍스처', '효과_성분']"
1175080093,1,5,勝手にサンプルサイズだと思っていたのに現品でびっくりしました。クレンジングオイルは乳化しやすくフォームもつっぱらない感じです。トナーは少しとろみがあり匂いも微香で美容液を重なるとほんのり美白になった様な気がします。続けていくのが楽しみになる様なセットだと思います！！,big*** | 2026.02.26 | タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム,"オプション : タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム肌タイプ : 混合肌肌トーン : イエベ肌の悩み : 毛穴, しわ・たるみ, シミ","I thought it was a sample size, but I was surprised to see the actual product. The cleansing oil emulsifies easily and the foam doesn't feel sticky. The toner is a little thick and has a slight scent, and when you layer it with the serum, it feels like it has a slight whitening effect. I think this is a set that you will look forward to continuing! !","샘플사이즈인줄 알았는데, 실제 제품을 보고 깜짝 놀랐습니다. 클렌징 오일은 쉽게 유화되며 거품이 끈적이는 느낌이 없습니다. 토너는 약간 걸쭉하고 향도 은은한데, 세럼과 함께 바르면 살짝 미백 효과가 있는 것 같은 느낌이에요. 앞으로도 계속 기대하게 될 세트인 것 같아요! !","I thought it was a sample size, but I was surprised to see the actual product. The cleansing oil emulsifies easily and the foam doesn't feel sticky. The toner is a little thick and has a slight scent, and when you layer it with the serum, it feels like it has a slight whitening effect. I think this is a set that you will look forward to continuing! !","['sample size', 'layer serum', 'cleansing oil', 'sticky toner', 'little slight']",사용감_텍스처,"['사용감_텍스처', '효과_성분', '향_냄새']"
1175080093,1,5,サンキューマートで当選しました！！ありがとうございます！5点セットですごく豪華です！何より当選してから1週間以内に届いてすごく満足です！！梱包もしっかりしてくださり感謝しかないです。私はかなりニキビ肌でニキビが炎症起こしたりしてますが刺激なく使用できてます。また、美容液がびっくりするくらいとろとろで重い感じのテクスチャーでした。おかげですごく保湿されて今の季節にぴったりでした！これから使い続けるのがすごく楽しみです！,mik*** | 2026.02.26 | タイプ:5点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム+マスク,"オプション : タイプ:5点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム+マスク肌タイプ : 混合肌肌トーン : イエベ肌の悩み : ニキビ・肌荒れ, 毛穴","I won at Thank You Mart! ! thank you! This 5-piece set is so luxurious! Best of all, it arrived within a week of winning, so I'm very happy! ! I can only thank you for packaging it so well. I have quite acne-prone skin and my acne gets inflamed, but I can use it without any irritation. Also, the texture of the serum was surprisingly thick and heavy. It was very moisturizing and perfect for this season! I'm really looking forward to continuing to use it!",땡큐마트에서 당첨됐어요! ! 감사합니다! 5종세트 너무 고급스러워요! 무엇보다 당첨된지 일주일만에 도착해서 너무 기쁘네요! ! 포장을 너무 잘해주셔서 감사할 뿐입니다. 저는 여드름이 꽤 많이 나는 피부이고 여드름에 염증이 생기기도 하는데 자극 없이 잘 사용하고 있어요. 그리고 세럼의 질감은 놀라울 정도로 두껍고 묵직했습니다. 보습력도 좋고 지금계절에 딱이었어요! 계속 사용하게 되니 정말 기대되네요!,"I won at Thank You Mart! ! thank you! This 5-piece set is so luxurious! Best of all, it arrived within a week of winning, so I'm very happy! ! I can only thank you for packaging it so well. I have quite acne-prone skin and my acne gets inflamed, but I can use it without any irritation. Also, the texture of the serum was surprisingly thick and heavy. It was very moisturizing and perfect for this season! I'm really looking forward to continuing to use it!","['texture serum', 'acne gets', 'best arrived', 'piece set', 'happy thank']",사용감_텍스처,"['사용감_텍스처', '피부_트러블_부작용', '포장_배송']"
1175080093,1,5,サンプルマーケットでいただきました                             とても匂いがいいです,y.g*** | 2026.02.26 | タイプ:5点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム+マスク,オプション : タイプ:5点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム+マスク肌タイプ : 脂性肌肌トーン : イエベ肌の悩み : ニキビ・肌荒れ,I received it at the sample market. It smells very nice.,샘플마켓에서 받았습니다. 냄새가 아주 좋아요.,I received it at the sample market. It smells very nice.,"['market smells', 'received sample', 'smells nice', 'sample market', 'nice']",향_냄새,['향_냄새']
1175080093,1,5,サンプルマーケットで当選しました！ありがとうございます！発酵美容が気になっていたので嬉しかったです。まず香りが気になる点の一つだったのですが、嫌なにおいなどがなかったのでよかったです。まだ使用して数日なのですが、翌朝はもっちりつるんな感じがしました。使用を続けてみてお肌の変化を感じられたらいいなと期待大です！,ben*** | 2026.02.26 | タイプ:5点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム+マスク,オプション : タイプ:5点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム+マスク肌タイプ : 混合肌肌トーン : イエベ,"I won at the sample market! thank you! I was very happy because I was interested in fermented beauty products. One of the things I was concerned about was the scent, but I was glad that there was no unpleasant odor. I've only been using it for a few days, but the next morning I felt smooth and supple. I'm really looking forward to seeing changes in my skin as I continue to use it!","샘플마켓에서 당첨됐어요! 감사합니다! 발효미용제품에 관심이 많아서 정말 기뻤어요. 걱정되는 것 중 하나가 향이었는데, 불쾌한 냄새가 없어서 다행이었습니다. 사용한지 며칠 안됐는데 다음날 아침에 피부가 매끈하고 부드러워진 느낌이 들었습니다. 계속 사용하면서 피부의 변화가 정말 기대됩니다!","I won at the sample market! thank you! I was very happy because I was interested in fermented beauty products. One of the things I was concerned about was the scent, but I was glad that there was no unpleasant odor. I've only been using it for a few days, but the next morning I felt smooth and supple. I'm really looking forward to seeing changes in my skin as I continue to use it!","['beauty products', 'interested fermented', 'scent glad', 'won sample', 'using days']",향_냄새,"['향_냄새', '효과_성분', '사용감_텍스처']"
1175080093,1,5,サンプルマーケットでいただきました！クレンジング、洗顔フォーム、化粧水、美容液の4点も入っていてとっても豪華！酒粕発酵成分や美肌菌と成分も良さそうです！クレンジング　乾いた肌に使うタイプで少し原材料の香りがします。重めのオイルで洗い流した後は結構さっぱり！ヌルヌルしなくて良いです。でも乾燥感はありません。洗顔　粘度が高いのかチューブから出す時に結構力がいりました！笑　こちらも原材料の香り。細かめのツブツブが入ってましたが特に刺激は無く、洗い流すと顎のザラザラがツルツルになりました。こちらも乾燥する感じは無かったです。化粧水　シャバシャバで好きな使用感！少し花粉で荒れてる時期ですが刺激も無く使えました美容液　スッと浸透して嫌なベタつきが無く使いやすい特にクレンジングと洗顔が気に入ったのでどれも使いやすく使用感が良いので季節問わず使えそうです。おすすめ,say*** | 2026.02.25 | タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム,オプション : タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム肌タイプ : 乾燥肌肌トーン : イエベ,"I received it at the sample market! It's so luxurious and contains 4 items: cleansing, face wash foam, lotion, and serum! Sake lees fermentation ingredients and skin-beautifying bacteria and ingredients also look good! Cleansing: This type is used for dry skin and has a slight scent from the ingredients. After rinsing with heavy oil, I feel quite refreshed! It doesn't have to be slimy. But it doesn't feel dry. Face wash: Perhaps because of its high viscosity, it took quite a bit of force to remove it from the tube! lol This is also the scent of the raw materials. There were some small lumps in it, but it didn't cause any irritation, and when I washed it off, the rough texture on my chin became smooth. It didn't feel dry either. Lotion has a refreshing feel that I like! I was able to use the serum without any irritation even though it was a bit rough due to pollen.It penetrates easily and is easy to use without any unpleasant stickiness.I particularly liked the cleansing and face washing.All of them are easy to use and have a good feel, so I can use them regardless of the season. Recommended","샘플마켓에서 받았어요! 클렌징, 세안폼, 로션, 세럼 4가지 구성으로 너무 고급스러워요! 술지게미 발효성분과 피부미용균 및 성분도 잘 어울려요! 클렌징: 건성 피부에 사용되는 타입으로 성분에서 약간의 향이 납니다. 중유로 헹구고 나면 꽤 상쾌한 느낌이 들어요! 끈적일 필요는 없습니다. 하지만 건조한 느낌은 아니에요. 세안제 : 점도가 높아서 튜브에서 떼어내는데 힘이 꽤 많이 들었나봐요! ㅎㅎ 이것도 원재료의 향이군요. 작은 뭉침이 좀 있었지만 자극은 없었고, 씻어내니 턱에 닿았던 거친 질감이 매끄러워졌습니다. 건조한 느낌도 아니었어요. 로션은 산뜻한 느낌이 딱 맘에 들어요! 꽃가루 때문에 좀 거친감이 있어도 자극없이 사용할 수 있었어요. 침투도 잘되고 불편한 끈적임도 없이 사용하기 편해요. 특히 클렌징과 세안이 맘에 들었어요. 모두 사용감이 좋고 촉감도 좋아서 계절 상관없이 사용하기 좋아요. 추천","I received it at the sample market! It's so luxurious and contains 4 items: cleansing, face wash foam, lotion, and serum! Sake lees fermentation ingredients and skin-beautifying bacteria and ingredients also look good! Cleansing: This type is used for dry skin and has a slight scent from the ingredients. After rinsing with heavy oil, I feel quite refreshed! It doesn't have to be slimy. But it doesn't feel dry. Face wash: Perhaps because of its high viscosity, it took quite a bit of force to remove it from the tube! lol This is also the scent of the raw materials. There were some small lumps in it, but it didn't cause any irritation, and when I washed it off, the rough texture on my chin became smooth. It didn't feel dry either. Lotion has a refreshing feel that I like! I was able to use the serum without any irritation even though it was a bit rough due to pollen.It penetrates easily and is easy to use without any unpleasant stickiness.I particularly liked the cleansing and face washing.All of them are easy to use and have a good feel, so I can use them regardless of the season. Recommended","['dry lotion', 'cleansing face', 'scent raw', 'unpleasant stickiness', 'lees fermentation']",사용감_텍스처,"['사용감_텍스처', '효과_성분', '피부_트러블_부작용']"
1175080093,1,5,サンプル当選しました！洗顔は泡立ちもよくつっぱらず肌がツルツルになった感じがします。これから毎日使い続けていくのが楽しみです。化粧水はしっかり浸透していきます。美容液も肌にしっかりはいっていき次の日の化粧のりもよくなりそうです。初めての使用ですが効果を実感し使い続けていきたいと思いました。,120*** | 2026.02.25 | タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム,"オプション : タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム肌タイプ : 混合肌肌トーン : イエベ肌の悩み : くすみ・色むら, シミ","I won a sample! The face wash lathers well and leaves my skin feeling smooth and smooth. I'm looking forward to continuing to use it every day. The lotion will penetrate well. The serum will absorb well into your skin, and your makeup will go on better the next day. Although this was my first time using it, I felt it was effective and wanted to continue using it.",샘플에 당첨됐어요! 세안제는 거품이 잘 나고 피부가 부드럽고 매끄러워집니다. 매일매일 계속 사용하길 기대하고 있어요. 로션이 잘 스며들어요. 세럼이 피부에 잘 흡수되어 다음날 메이크업이 더 잘 유지됩니다. 처음 사용해봤는데 효과가 좋다고 느껴서 계속 사용하고 싶었어요.,"I won a sample! The face wash lathers well and leaves my skin feeling smooth and smooth. I'm looking forward to continuing to use it every day. The lotion will penetrate well. The serum will absorb well into your skin, and your makeup will go on better the next day. Although this was my first time using it, I felt it was effective and wanted to continue using it.","['day lotion', 'wash lathers', 'serum absorb', 'sample face', 'continuing use']",효과_성분,"['효과_성분', '사용감_텍스처']"
1175080093,1,5,サンプルマーケットでで当たりました！！正直あまり期待してなかったですが、全て私の肌に合っていたみたいでよかったです！！最高！！特に洗顔フォームは使用後すぐ顎のざらつきがおさまったのが感じれてリピありです^_^美容液もとろみがあるのに全然ベタつかなくてお気に入り♡,j10*** | 2026.02.25 | タイプ:5点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム+マスク,"オプション : タイプ:5点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム+マスク肌タイプ : 乾燥肌肌トーン : イエベ肌の悩み : ニキビ・肌荒れ, 乾燥","I won at the sample market! ! To be honest, I wasn't expecting much, but everything seemed to suit my skin so I'm glad! ! The best! ! Especially with the facial cleansing foam, I could feel the roughness on my chin subside immediately after using it, so I keep coming back ^_^ Even though the serum is thick, it's not sticky at all, which I like ♡","샘플마켓에서 당첨됐어요! ! 솔직히 큰 기대는 안했는데, 다 제 피부에 잘 맞는 것 같아서 만족스럽습니다! ! 최고! ! 특히 세안폼은 사용하자마자 턱의 당김이 가라앉는 느낌이 있어서 계속 애용하고 있어요^_^ 세럼이 걸쭉한데도 끈적임이 전혀 없어서 맘에 들어요 ♡","I won at the sample market! ! To be honest, I wasn't expecting much, but everything seemed to suit my skin so I'm glad! ! The best! ! Especially with the facial cleansing foam, I could feel the roughness on my chin subside immediately after using it, so I keep coming back ^_^ Even though the serum is thick, it's not sticky at all, which I like ♡","['serum sticky', 'won sample', 'facial cleansing', 'market honest', 'glad best']",효과_성분,"['효과_성분', '사용감_텍스처']"
1175080093,1,5,サンプルマーケットで当たりいただきました！4点セットですが、クレンジングと洗顔でしっかりと汚れや古い角質を落としてくれるので使用後は突っ張らずツルツルになってくれます。トナーとセラムもベタつかずにしっとりと保湿をしてくれます。セラムは手に出したときは重たく感じますが馴染ませると肌がぐんぐん吸収していってくれます。ライン使いがとても良いと感じました。,har*** | 2026.02.25 | タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム,"オプション : タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム肌タイプ : 脂性肌肌トーン : イエベ肌の悩み : ニキビ・肌荒れ, 毛穴","I won it at the sample market! It's a 4-piece set, but it thoroughly removes dirt and dead skin cells by cleansing and washing your face, leaving you feeling smooth and smooth after use. The toner and serum are also moisturizing without being sticky. The serum feels heavy when you apply it, but once you let it soak in, your skin absorbs it quickly. I felt that the line usage was very good.","샘플마켓에서 당첨됐어요! 4종 세트이지만, 세안과 클렌징을 통해 노폐물과 각질을 말끔하게 제거해 주고, 사용 후에도 보송보송한 느낌을 줍니다. 토너와 세럼도 끈적임 없이 촉촉하게 발려요. 세럼을 바르면 무거운 느낌이 들지만, 스며들면 피부에 빠르게 흡수됩니다. 라인 활용도가 매우 좋다고 느꼈습니다.","I won it at the sample market! It's a 4-piece set, but it thoroughly removes dirt and dead skin cells by cleansing and washing your face, leaving you feeling smooth and smooth after use. The toner and serum are also moisturizing without being sticky. The serum feels heavy when you apply it, but once you let it soak in, your skin absorbs it quickly. I felt that the line usage was very good.","['sticky serum', 'smooth use', 'use toner', 'line usage', 'piece set']",사용감_텍스처,"['사용감_텍스처', '효과_성분', '제품불량']"
1175080093,1,5,サンプルマーケットで当選しました。クレンジングオイルとアンプルがお気に入りです。クレンジングオイルは洗いたがりがしっとりで、メイクも見事落ちました。アンプルですが、使用当初は蕁麻疹の様に腫れていましたが、2・3度使用していくうちに大丈夫になりました。毛穴が締まり、化粧崩れもなくなりました。トナー・クレンジング・マスクも良かったです。,leo*** | 2026.02.25 | タイプ:5点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム+マスク,オプション : タイプ:5点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム+マスク肌タイプ : 敏感肌肌トーン : ブルベ,"I won at the sample market. I love the cleansing oil and ampoule. The cleansing oil is very moisturizing and removes makeup perfectly. The ampoule was swollen like hives when I first used it, but it got better after using it a few times. My pores have tightened and my makeup no longer comes off. The toner cleansing mask was also good.","샘플마켓에서 당첨됐어요. 나는 클렌징 오일과 앰플을 좋아합니다. 클렌징 오일은 보습력이 뛰어나 메이크업을 완벽하게 지워줍니다. 앰플은 처음 사용했을 때 두드러기처럼 부어 있었는데, 몇 번 사용하니 좋아졌습니다. 모공이 조여지고 메이크업이 더 이상 지워지지 않아요. 토너 클렌징 마스크도 좋았어요.","I won at the sample market. I love the cleansing oil and ampoule. The cleansing oil is very moisturizing and removes makeup perfectly. The ampoule was swollen like hives when I first used it, but it got better after using it a few times. My pores have tightened and my makeup no longer comes off. The toner cleansing mask was also good.","['ampoule cleansing', 'makeup perfectly', 'oil moisturizing', 'sample market', 'comes toner']",효과_성분,"['효과_성분', '피부_트러블_부작용', '재구매_추천']"
1175080093,1,3,まだ一度使っただけですが、自分の肌には問題なさそうなので継続して様子を見ていきたいと思います！クレンジングはベタつかずさっぱり、洗顔フォームはつっぱらず、トナーとセラムでしっとりとした仕上がりになりました！香りもちょうど良いです！,Mag*** | 2026.03.16 | タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム,オプション : タイプ:4点セット ニューロペップ８R　 クレンジング+洗顔フォーム+ トナー+セラム,"I've only used it once, but it doesn't seem to have any problems with my skin, so I'll continue to use it and see how it goes! The cleanser feels refreshing without being sticky, the facial cleansing foam doesn't feel tight, and the toner and serum give it a moist finish! The scent is just right!","딱 한 번 써봤는데 피부에 문제는 없는 것 같아서 계속 써보고 어떨지 지켜봐야겠어요! 끈적임 없이 산뜻한 클렌저, 끈적임 없는 클렌징 폼, 토너와 세럼이 촉촉하게 마무리됩니다! 향이 딱!","I've only used it once, but it doesn't seem to have any problems with my skin, so I'll continue to use it and see how it goes! The cleanser feels refreshing without being sticky, the facial cleansing foam doesn't feel tight, and the toner and serum give it a moist finish! The scent is just right!","['cleanser feels', 'problems skin', 'toner serum', 'refreshing sticky', 'continue use']",사용감_텍스처,"['사용감_텍스처', '커버력_색상', '효과_성분']"
